MATEST,MATESTCD,SPECIES,STRAIN,SEX,MASPEC,MASTRESC,MAFREQ,N
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",LARGE,0.001482423,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",MASS,0.001058873,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",DISCOLORED,0.000847099,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",FIRM,0.000635324,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",EDEMA,0.000423549,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",SOFT,0.000423549,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE","DISCOLORATION, TAN",0.000423549,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",ENLARGED,0.000423549,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE","FOCUS/FOCI, TAN",0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",GELATINOUS,0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",FOCUS,0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE",NODULE,0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE","DISCOLORATION, RED",0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE","FOCUS/FOCI, BROWN",0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE","DISCOLORATION, BROWN",0.000211775,4722
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, PROSTATE/GLAND, SEMINAL VESICLE",UNREMARKABLE,1,6
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY",UNREMARKABLE,0.972927242,591
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY",NO VISIBLE LESIONS,0.025380711,591
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY",MASS(ES),0.001692047,591
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, PAROTID",UNREMARKABLE,0.999371859,1592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, PAROTID",CANNIBALISED,0.000628141,1592
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBLINGUAL",UNREMARKABLE,0.998806683,1676
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBLINGUAL",ABSENT/CANNIBALIZED,0.000596659,1676
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBLINGUAL",NOT IDENTIFIED,0.000596659,1676
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",UNREMARKABLE,0.996553422,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",SMALL,0.000738552,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",NOT PRESENT,0.000492368,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",MASS,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",FOCUS,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",ABSENT/CANNIBALIZED,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",NOT IDENTIFIED,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",LARGE,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",MOTTLED,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",ABUNREMARKABLE COLOR,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",FIRM,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR",CANNIBALISED,0.000246184,4062
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SALIVARY, SUBMANDIBULAR/GLAND, SALIVARY, SUBLINGUAL",UNREMARKABLE,1,79
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",UNREMARKABLE,0.987610619,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",SMALL,0.006573957,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",LARGE,0.001769912,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",ENLARGED,0.001517067,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",SMALL HORN(S),0.000758534,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",DECREASED SIZE,0.000505689,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",MASS,0.000252845,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",FOCUS,0.000252845,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE","DISCOLORATION, TAN",0.000252845,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE","DISCOLORATION, RED",0.000252845,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE",DISCOLORED,0.000252845,3955
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE/GLAND, COAGULATING",UNREMARKABLE,0.97972973,740
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, SEMINAL VESICLE/GLAND, COAGULATING",NO VISIBLE LESIONS,0.02027027,740
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",UNREMARKABLE,0.993583868,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",MASS,0.001833181,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",SMALL,0.00152765,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",LARGE,0.00091659,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",ENLARGEMENT,0.00091659,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",ENLARGED,0.00091659,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID",DISCOLORED,0.00030553,3273
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID/GLAND, PARATHYROID",UNREMARKABLE,0.989612188,1444
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, THYROID/GLAND, PARATHYROID",NO VISIBLE LESIONS,0.010387812,1444
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, ZYMBAL",UNREMARKABLE,0.992592593,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, ZYMBAL",MASS,0.002469136,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, ZYMBAL",LARGE,0.002469136,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, ZYMBAL",MASS(ES),0.001234568,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"GLAND, ZYMBAL",NOT PRESENT,0.001234568,810
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,GROSS LESION,UNREMARKABLE,0.977777778,45
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,GROSS LESION,NODULE(S),0.022222222,45
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,GUT-ASSOCIATED LYMPHOID TISSUE,UNREMARKABLE,0.993542833,2323
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,GUT-ASSOCIATED LYMPHOID TISSUE,NO VISIBLE LESIONS,0.006457167,2323
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEAD,UNREMARKABLE,0.992366412,131
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEAD,CANNIBALISED - PARTIALLY,0.007633588,131
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,UNREMARKABLE,0.995009357,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,NO VISIBLE LESIONS,0.003119152,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,LARGE,0.000415887,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,ENLARGED,0.000415887,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,NODULE,0.000207943,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,ENLARGEMENT,0.000207943,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,LACERATION/PERFORATION,0.000207943,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,"PALE AREA, MANY",0.000207943,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HEART,FIRM,0.000207943,4809
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,HINDLIMB,UNREMARKABLE,1,51
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,INNER EAR,UNREMARKABLE,0.987804878,82
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,INNER EAR,MATERIAL ACCUMULATION,0.012195122,82
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,INTESTINE,UNREMARKABLE,1,5
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,JOINT,UNREMARKABLE,0.985074627,67
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,JOINT,LARGE,0.014925373,67
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"JOINT, CARPUS",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"JOINT, ELBOW",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"JOINT, FEMOROTIBIAL",UNREMARKABLE,1,2450
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"JOINT, TARSUS",UNREMARKABLE,1,30
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,UNREMARKABLE,0.962786851,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,LARGE,0.00702915,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DILATATION,0.003307835,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,NO VISIBLE LESIONS,0.003101096,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ROUGH SURFACE,0.002687616,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DILATION,0.002480877,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DISCOLORED,0.002274137,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,CYST,0.002274137,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ENLARGED,0.001447178,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DISCOLORATION,0.001240438,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,MASS,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ENLARGEMENT,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,RAISED AREA,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,CALCULUS,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,PALE DISCOLORATION,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,PELVIC DILATATION,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ABUNREMARKABLE SHAPE,0.000620219,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,IRREGULAR SURFACE,0.000413479,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,PALE AREA,0.000413479,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DEPRESSED AREA,0.000413479,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ABUNREMARKABLE CONTENTS,0.000413479,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,SMALL,0.000413479,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,FIRM,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,FOCI,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DILATION, PELVIS",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"PALE AREA, MANY",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DEFORMITY,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DILATATION, PELVIS",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ABUNREMARKABLE AREA(S),0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,ADHESION,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,SOFT,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,TAN DISCOLORATION,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DILATED PELVIS,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,CYST WATERY,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,FOCUS,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"CYST, CORTEX, CLEAR, BILATERAL, 1-3 MM",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DILATATION,PELVIS",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DEPRESSED AREA, SINGLE",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"FOCUS/FOCI, TAN",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DARK AREA, FEW",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"PALE AREA, FEW",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,DECREASED IN SIZE,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,NOT PRESENT,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,MASS(ES),0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"DISCOLORATION, TAN",0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,KIDNEY,PALE,0.00020674,4837
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARGE COLON,UNREMARKABLE,1,70
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARGE INTESTINE,UNREMARKABLE,1,46
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, ANUS",UNREMARKABLE,1,23
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",UNREMARKABLE,0.994453925,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",NO VISIBLE LESIONS,0.003199659,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",ABUNREMARKABLE CONTENTS,0.000639932,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",DISTENDED WITH GAS,0.000426621,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",MASS(ES),0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM","RETENTION, GAS",0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",ABUNREMARKABLE COLOR,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",DISCOLORED,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",WATERY CONTENT,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",DISTENDED,0.000213311,4688
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",UNREMARKABLE,0.996097984,4613
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",NO VISIBLE LESIONS,0.00325168,4613
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",ABUNREMARKABLE CONTENTS,0.000216779,4613
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",LARGE,0.000216779,4613
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",DISTENDED,0.000216779,4613
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",UNREMARKABLE,0.996325218,4354
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",NO VISIBLE LESIONS,0.003445108,4354
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",MASS,0.000229674,4354
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARYNX,UNREMARKABLE,0.993314982,2543
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARYNX,NO VISIBLE LESIONS,0.005898545,2543
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARYNX,INCREASED THICKNESS,0.000393236,2543
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LARYNX,ABSENT/CANNIBALIZED,0.000393236,2543
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,UNREMARKABLE,0.959835221,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DISCOLORED,0.004737384,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,FOCUS,0.003501545,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,NO VISIBLE LESIONS,0.003089598,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DISCOLORATION,0.003089598,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,MASS,0.002265705,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS/FOCI, TAN",0.002059732,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,LARGE,0.001853759,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,MOTTLED,0.001647786,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"DISCOLORATION, TAN",0.001235839,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,PROMINENT LOBULAR ARCHITECTURE,0.001235839,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ENLARGED,0.001029866,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,IRREGULAR SURFACE,0.001029866,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,RAISED AREA,0.001029866,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,PALE AREA,0.001029866,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,MASS(ES),0.000823893,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS, PALE",0.000823893,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ROUGH SURFACE,0.00061792,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,WHITE DISCOLORATION,0.00061792,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ENLARGEMENT,0.00061792,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,CYST,0.00061792,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS/STRIATION, WHITISH",0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS/FOCI, YELLOW",0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,PALE,0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"DISCOLORATION,TAN LOBE",0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ABUNREMARKABLE CONSISTENCY,0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ABUNREMARKABLE SHAPE,0.000411946,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DARK RED FOCUS,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ACCUMULATION,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DISCOLORATION:PALE,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DEFORMITY,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS, WHITISH",0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,RAISED,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,CYST(S),0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"FOCUS/FOCI, BLACK",0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,FIRM,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"DISCOLORATION, CAUDATE LOBE, TAN",0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"DISCOLORATION, YELLOW",0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,DARK,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,PROMINENT LOBULAR PATTERN,0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,"DISPLACEMENT,PROTRUDED THROUGH DIAPHRAGM",0.000205973,4855
Gross Pathological Examination,GROSPATH,RAT,SPRAGUE-DAWLEY,M,LIVER,ADHESION,0.000205973,4855
