MITEST,MITESTCD,SPECIES,STRAIN,SEX,MISPEC,MISTRESC,MIRESCAT,MIFREQ,N
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,KIDNEY,"SCHWANNOMA, MALIGNANT",MALIGNANT,0.000344709,2901
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARGE COLON,UNREMARKABLE,,1,50
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",UNREMARKABLE,,0.994002999,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",INFILTRATE,NON-NEOPLASTIC,0.00149925,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.0011994,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",NECROSIS,NON-NEOPLASTIC,0.0005997,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",CONGESTION,NON-NEOPLASTIC,0.0005997,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",PARASITE,NON-NEOPLASTIC,0.0005997,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",GRANULOMA,NON-NEOPLASTIC,0.00029985,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",ANGIECTASIS,NON-NEOPLASTIC,0.00029985,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",EROSION/ULCER,NON-NEOPLASTIC,0.00029985,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM","FIBROMA, BENIGN",NON-NEOPLASTIC,0.00029985,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, CECUM",HEMORRHAGE,NON-NEOPLASTIC,0.00029985,3335
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",UNREMARKABLE,,0.993070202,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",DILATATION,NON-NEOPLASTIC,0.003916842,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",PARASITE,NON-NEOPLASTIC,0.001807773,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000602591,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",HYPERPLASIA,NON-NEOPLASTIC,0.000301296,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, COLON",HEMORRHAGE,NON-NEOPLASTIC,0.000301296,3319
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",UNREMARKABLE,,0.992570078,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",PARASITE,NON-NEOPLASTIC,0.003714961,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",HYPERPLASIA,NON-NEOPLASTIC,0.000675447,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",DILATATION,NON-NEOPLASTIC,0.000675447,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",GRANULOMA,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",ECTASIA,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",INFILTRATE,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",CYST,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",EROSION/ULCER,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LARGE INTESTINE, RECTUM",HEMORRHAGE,NON-NEOPLASTIC,0.000337724,2961
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,UNREMARKABLE,,0.970797159,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,INFILTRATE,NON-NEOPLASTIC,0.005524862,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,HYPERPLASIA/METAPLASIA,NON-NEOPLASTIC,0.004735596,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,FOREIGN MATERIAL,NON-NEOPLASTIC,0.00394633,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,HYPERPLASIA,NON-NEOPLASTIC,0.003157064,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,HEMORRHAGE,NON-NEOPLASTIC,0.002367798,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,DEGENERATION,NON-NEOPLASTIC,0.001578532,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,MINERALIZATION,NON-NEOPLASTIC,0.001578532,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,GRANULOMA,NON-NEOPLASTIC,0.001578532,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,INFLAMMATION,NON-NEOPLASTIC,0.001578532,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,CYST,NON-NEOPLASTIC,0.000789266,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,"LYMPHOMA, MALIGNANT",MALIGNANT,0.000789266,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,BACTERIA,NON-NEOPLASTIC,0.000789266,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LARYNX,EDEMA,NON-NEOPLASTIC,0.000789266,1267
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIP,CYST,NON-NEOPLASTIC,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIP,"LYMPHOMA, MALIGNANT",MALIGNANT,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,UNREMARKABLE,,0.700639659,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,INFILTRATE,NON-NEOPLASTIC,0.112153518,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,VACUOLATION,NON-NEOPLASTIC,0.047761194,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,EXTRAMEDULLARY HEMATOPOIESIS,NON-NEOPLASTIC,0.031982942,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,NECROSIS,NON-NEOPLASTIC,0.023880597,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,FATTY CHANGE,NON-NEOPLASTIC,0.015778252,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,INFLAMMATION,NON-NEOPLASTIC,0.011513859,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,CONGESTION,NON-NEOPLASTIC,0.01108742,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,TENSION LIPIDOSIS,NON-NEOPLASTIC,0.01108742,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,FIBROSIS,NON-NEOPLASTIC,0.00554371,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,HYPERPLASIA,NON-NEOPLASTIC,0.003837953,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,"ADENOMA, HEPATOCELLULAR, BENIGN",BENIGN,0.003411514,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,"LYMPHOMA, MALIGNANT",MALIGNANT,0.003411514,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.002558635,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,ANGIECTASIS,NON-NEOPLASTIC,0.002558635,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,AGGREGATE,NON-NEOPLASTIC,0.002558635,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,HEMORRHAGE,NON-NEOPLASTIC,0.001279318,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,SINGLE CELL NECROSIS,NON-NEOPLASTIC,0.000852878,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,GRANULOMA,NON-NEOPLASTIC,0.000852878,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,RAREFACTION,NON-NEOPLASTIC,0.000852878,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,HYPERTROPHY/HYPERPLASIA,NON-NEOPLASTIC,0.000852878,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,FOCUS OF CELLULAR ALTERATION,NON-NEOPLASTIC,0.000852878,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,INFARCT,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,CYTOPLASMIC ALTERATION,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,ACCUMULATION,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,CHOLANGIOFIBROSIS,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,DEGENERATION,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,DEGENERATION/NECROSIS,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,PIGMENT,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,"FIBROSARCOMA, PLEOMORPHIC, MALIGNANT",MALIGNANT,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,THROMBUS,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,HYPERTROPHY,NON-NEOPLASTIC,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LIVER,"SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,0.000426439,2345
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,UNREMARKABLE,,0.82768716,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,HEMORRHAGE,NON-NEOPLASTIC,0.057716437,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,INFILTRATE,NON-NEOPLASTIC,0.030531159,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,INFLAMMATION,NON-NEOPLASTIC,0.018820577,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,MINERALIZATION,NON-NEOPLASTIC,0.018820577,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,AGGREGATE,NON-NEOPLASTIC,0.007528231,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,CONGESTION,NON-NEOPLASTIC,0.005437056,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,FOREIGN MATERIAL,NON-NEOPLASTIC,0.00418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,GRANULOMA,NON-NEOPLASTIC,0.003764115,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,METAPLASIA,NON-NEOPLASTIC,0.00334588,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,ACCUMULATION,NON-NEOPLASTIC,0.002927645,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,THROMBUS,NON-NEOPLASTIC,0.00250941,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,HYPERPLASIA,NON-NEOPLASTIC,0.00250941,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,HYPERTROPHY,NON-NEOPLASTIC,0.00250941,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"LYMPHOMA, MALIGNANT",MALIGNANT,0.00167294,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.00167294,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,EDEMA,NON-NEOPLASTIC,0.001254705,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,FIBROSIS,NON-NEOPLASTIC,0.001254705,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"CELLULARITY, INCREASED",NON-NEOPLASTIC,0.001254705,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,CRYSTALS,NON-NEOPLASTIC,0.00083647,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,NECROSIS,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"OSTEOSARCOMA, MALIGNANT",MALIGNANT,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,EMPHYSEMA,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,DEGENERATION,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,ABSCESS,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,"ALVEOLAR MACROPHAGES, INCREASED",NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG,EMBOLUS,NON-NEOPLASTIC,0.000418235,2391
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,UNREMARKABLE,,0.826498423,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,INFILTRATE,NON-NEOPLASTIC,0.06466877,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,HEMORRHAGE,NON-NEOPLASTIC,0.034700315,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,HYPERPLASIA,NON-NEOPLASTIC,0.025236593,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,MINERALIZATION,NON-NEOPLASTIC,0.014195584,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,ACCUMULATION,NON-NEOPLASTIC,0.012618297,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,GRANULOMA,NON-NEOPLASTIC,0.004731861,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,INFLAMMATION,NON-NEOPLASTIC,0.004731861,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,METAPLASIA,NON-NEOPLASTIC,0.003154574,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,AGGREGATE,NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,ATELECTASIS,NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,FIBROSIS,NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,"ALVEOLAR MACROPHAGES, INCREASED",NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,EDEMA,NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LUNG/BRONCHUS,PIGMENT,NON-NEOPLASTIC,0.001577287,634
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LYMPH NODE,UNREMARKABLE,,0.5,14
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LYMPH NODE,"HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.285714286,14
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LYMPH NODE,"SARCOMA, HISTIOCYTIC, MALIGNANT",MALIGNANT,0.071428571,14
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LYMPH NODE,PIGMENT,NON-NEOPLASTIC,0.071428571,14
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,LYMPH NODE,HEMORRHAGE,NON-NEOPLASTIC,0.071428571,14
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, AXILLARY",UNREMARKABLE,,0.912556054,446
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, AXILLARY",INFILTRATE,NON-NEOPLASTIC,0.040358744,446
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, AXILLARY",PIGMENT,NON-NEOPLASTIC,0.031390135,446
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, AXILLARY",HYPERPLASIA,NON-NEOPLASTIC,0.00896861,446
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, AXILLARY",HEMORRHAGE,NON-NEOPLASTIC,0.006726457,446
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, BRACHIAL",UNREMARKABLE,,0.916666667,12
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, BRACHIAL",HEMORRHAGE,NON-NEOPLASTIC,0.083333333,12
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, BRONCHIAL",UNREMARKABLE,,1,4
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL",UNREMARKABLE,,0.8125,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL",HYPERPLASIA,NON-NEOPLASTIC,0.078125,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL",GRANULOMA,NON-NEOPLASTIC,0.078125,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.015625,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL",HEMORRHAGE,NON-NEOPLASTIC,0.010416667,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, CERVICAL","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.005208333,192
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, HEPATIC",UNREMARKABLE,,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, HEPATIC","LYMPHOMA, MALIGNANT",MALIGNANT,0.5,2
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, ILIAC",UNREMARKABLE,,0.943661972,71
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, ILIAC","LYMPHOMA, MALIGNANT",MALIGNANT,0.028169014,71
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, ILIAC",HEMORRHAGE,NON-NEOPLASTIC,0.014084507,71
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, ILIAC",INFLAMMATION,NON-NEOPLASTIC,0.014084507,71
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, INGUINAL",UNREMARKABLE,,0.85026738,187
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, INGUINAL",INFILTRATE,NON-NEOPLASTIC,0.080213904,187
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, INGUINAL",PIGMENT,NON-NEOPLASTIC,0.058823529,187
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, INGUINAL","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.010695187,187
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, LUMBAR",PIGMENT,NON-NEOPLASTIC,1,1
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",UNREMARKABLE,,0.977345133,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",HEMORRHAGE,NON-NEOPLASTIC,0.005309735,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",NECROSIS,NON-NEOPLASTIC,0.004247788,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",CONGESTION,NON-NEOPLASTIC,0.003185841,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR","HEMOLYMPHORETICULAR TUMOR, MALIGNANT",NON-NEOPLASTIC,0.002123894,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",PIGMENT,NON-NEOPLASTIC,0.001769912,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.001415929,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",ACCUMULATION,NON-NEOPLASTIC,0.001061947,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",ABSCESS,NON-NEOPLASTIC,0.001061947,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR","LYMPHOMA, MALIGNANT",MALIGNANT,0.000707965,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",THROMBUS,NON-NEOPLASTIC,0.000353982,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",HYPERPLASIA,NON-NEOPLASTIC,0.000353982,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",VACUOLATION,NON-NEOPLASTIC,0.000353982,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR","HEMANGIOSARCOMA, MALIGNANT",MALIGNANT,0.000353982,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MANDIBULAR",APOPTOSIS,NON-NEOPLASTIC,0.000353982,2825
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MEDIASTINAL",UNREMARKABLE,,0.864864865,37
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MEDIASTINAL",HEMORRHAGE,NON-NEOPLASTIC,0.027027027,37
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MEDIASTINAL",THROMBUS,NON-NEOPLASTIC,0.027027027,37
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MEDIASTINAL",INFILTRATE,NON-NEOPLASTIC,0.027027027,37
Microscopic Examination,GHISTXQL,RAT,SPRAGUE-DAWLEY,M,"LYMPH NODE, MEDIASTINAL","LYMPHOMA, MALIGNANT",MALIGNANT,0.027027027,37
