SPECIES,STRAIN,SEX,CLCAT,CLTEST,CLTESTCD,CLSTRESC,CLFREQ,N
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA STEREOTYPICAL OR BIZARRE BEHAVIOR,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HOME CAGE TONIC SPASMS OR CONVULSIONS,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA TREMOR WHOLE BODY,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING AURICULAR STARTLE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HOME CAGE TREMOR WHOLE BODY,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA PALPEBRAL CLOSURE - LEFT EYE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA GAIT,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA GROOMING,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING RESPIRATORY PATTERN,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,TREMOR LIMBS,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING TACTILE REFLEX,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,TREMOR HEAD,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA POSTURE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,SURFACE AIR RIGHTING REFLEX,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA TONIC SPASMS OR CONVULSIONS,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING EXTENSOR THRUST,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING OVERALL REACTIVITY,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING PUPIL SIZE - LEFT EYE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA PALPEBRAL CLOSURE - RIGHT EYE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING EYE PROMINENCE - LEFT EYE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING PUPILLARY RESPONSE - RIGHT EYE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA TREMOR HEAD,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING BODY TONE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING RESPIRATORY RATE,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING PINNA REFLEX - LEFT PINNA,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,HANDLING TAIL PINCH,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,REMOVAL,0.025013897,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,FUNCTIONAL OBSERVATIONAL BATTERY,FOB,ARENA DEFECATION,0.024458032,1799
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,GENERAL OBSERVATION,GO,NAD,1,679
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,UNREMARKABLE,0.998783603,8221
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.001216397,8221
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,UNREMARKABLE,1,2004
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,HANDLING EXAMINATION,HE,UNREMARKABLE,1,20
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,IMMOBILITY,IMMOB,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,INCREASED SECRETION,ISEC,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,INJECTION SITE,INJST,UNREMARKABLE,1,140
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,IRRITABILITY,IRRI,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,LOSS OF RIGHTING REFLEX,LRRFLX,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,MORTALITY,MORTALIT,SCHEDULED EUTHANASIA,1,10
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,MORTALITY CHECK,MC,UNREMARKABLE,1,3485
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,MOTOR ACTIVITY,MOTACT,PRESENT,0.833333333,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,MOTOR ACTIVITY,MOTACT,ABSENT,0.166666667,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,UNREMARKABLE,0.181413327,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:PROPRIOCEPTIVE POSITIONING,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,OPEN FIELD OBSERVATIONS:LOCOMOTOR ACTIVITY - ARENA,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HOME CAGE OBSERVATIONS:ACTIVITY,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:PILOERECTION,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,OPEN FIELD OBSERVATIONS:OTHER UNUSUAL BEHAVIOR - ARENA,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,OPEN FIELD OBSERVATIONS:GAIT ABUNREMARKABLEITIES - ARENA,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:PINNA RESPONSE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HOME CAGE OBSERVATIONS:GAIT ABUNREMARKABLEITIES,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:EXCESSIVE SALIVATION,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:PUPILLARY STATUS,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:EXCESSIVE LACRIMATION,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,OPEN FIELD OBSERVATIONS:POSTURE - ARENA,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:CORNEAL RESPONSE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:RESPIRATION,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:PUPILLARY RESPONSE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:NOCICEPTIVE RESPONSE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:EXOPHTHALMOS,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:PUPILLARY STATUS,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:RIGHTING REFLEX,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:PALPEBRAL CLOSURE (PTOSIS),0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:REACTIVITY TO HANDLING,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:MUSCLE TONE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:VOCALIZATION,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:APPROACH RESPONSE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HOME CAGE OBSERVATIONS:POSTURE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HAND HELD OBSERVATIONS:APPEARANCE OF FUR,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ELICITED BEHAVIORS:AUDITORY REACTIVITY,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,TAIL:UNREMARKABLE,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,HOME CAGE OBSERVATIONS:OTHER UNUSUAL BEHAVIOR,0.018149735,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,INVOLUNTARY MOVEMENTS:UNREMARKABLE,0.013024116,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,BEHAVIOR - OTHER:UNREMARKABLE,0.013024116,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,POSTURE:UNREMARKABLE,0.013024116,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,BEHAVIOR - STEREOTYPE:UNREMARKABLE,0.013024116,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GAIT:UNREMARKABLE,0.013024116,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ALERTNESS:UNREMARKABLE,0.012856063,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ACTIVITY:UNREMARKABLE,0.01218385,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION TO CAGE MATE:UNREMARKABLE,0.011091505,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,WAXY RIGIDITY:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PUPILLARY RESPONSE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PALPEBRAL REFLEX:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GRIP STRENGTH:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,SKIN COLOR:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,REACTIVITY TO HANDLING:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,RESPIRATION:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,RESTLESSNESS:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PROPRIOCEPTION (RIGHT HIND LEG):UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,EXTENSOR THRUST:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,VISUAL RESPONSE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,BODY TONE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PELAGE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GRASPING LOSS:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PINNA RESPONSE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,EXCRETION:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,LACRIMATION:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,BAR TEST:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PAIN RESPONSE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PUPIL STATUS:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,EYE CLOSURE:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,EYES:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,RIGHTING REFLEX:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,SALIVATION:UNREMARKABLE,0.006722124,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,VOCALIZATION:UNREMARKABLE,0.006638098,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,DISCHARGE:UNREMARKABLE,0.006638098,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AUDITORY STARTLE RESPONSE:UNREMARKABLE,0.006470045,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,APPROACH RESPONSE:UNREMARKABLE,0.006301991,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION TO CAGE MATE:UNABLE TO ASSESS,0.000840266,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ACTIVITY:DECREASED,0.000756239,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,APPROACH RESPONSE:NO RESPONSE,0.000672212,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,VOCALIZATION:PRESENT,0.00025208,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AUDITORY STARTLE RESPONSE:NO RESPONSE,0.000168053,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GRASPING LOSS:ABUNREMARKABLE,0.000168053,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ALERTNESS:DECREASED,0.000168053,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,DISCHARGE:PRESENT,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PAIN RESPONSE:NO RESPONSE,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AUDITORY STARTLE RESPONSE:INCREASED,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,SALIVATION:PRESENT,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,PELAGE:PILOERECTION,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ACTIVITY:INCREASED,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,TAIL:ELEVATED,8.40E-05,11901
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NEUROLOGIC EXAMINATIONS,NEUR,UNREMARKABLE,1,100
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NOCICEPTIVE (PAIN) RESPONSE,PAIN,PRESENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NORMAL,NORM,UNREMARKABLE,1,86
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NORMAL,NORMAL,UNREMARKABLE,1,6042
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,NORMAL,NORMAL_,UNREMARKABLE,1,429
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OPHTHALMOLOGY,OP,UNREMARKABLE,0.85,20
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OPHTHALMOLOGY,OP,POSTERIOR CAPSULE LENS OPACITY,0.15,20
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OPHTHALMOSCOPIC EXAMINATION,OP,SUPERFICIAL PUNCTATE KERATOPATHY,0.966666667,30
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OPHTHALMOSCOPIC EXAMINATION,OP,UNREMARKABLE,0.033333333,30
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OPHTHAMOLOGY,OP,UNREMARKABLE,1,20
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,UNREMARKABLE,0.8125,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC DEBRIS,0.079545455,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC DISCOLORATION,0.039772727,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC SCALING,0.028409091,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC ERYTHEMA,0.011363636,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,PERFORATION,0.011363636,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,ERYTHEMA,0.005681818,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC SCABBED AREA,0.005681818,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC MASS,0.005681818,176
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,PILOERECTION,PILO,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,PINNAL REFLEX,PINNA,PRESENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,POST DOSE OBSERVATION,PDO,UNREMARKABLE,1,584
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,PUPIL SIZE,PUPIL,UNREMARKABLE,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,RESPIRATION,RESPIRAT,AUDIBLE,0.533333333,15
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,RESPIRATION,RESPIRAT,LABORED,0.4,15
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,RESPIRATION,RESPIRAT,IRREGULAR,0.066666667,15
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,UNREMARKABLE,0.956847509,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,HAIR SPARSE,0.019148051,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,SCABBED AREA,0.011100319,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,EAR/PORTION OF EAR MISSING,0.008880255,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,SKIN AND FUR,0.001803802,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,HAIR DISCOLORED,0.001526294,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,NODULE,0.000277508,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,MATERIAL AROUND NOSE,0.000138754,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,MATERIAL AROUND EYES,0.000138754,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,VOCALIZATION,0.000138754,7207
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,UNREMARKABLE,0.889430894,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,SKIN RED,0.064227642,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,SKIN SCAB,0.020325203,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,"SKIN, WOUND SCABBED",0.014634146,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,SKIN WOUND,0.008130081,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,"SKIN, WOUND HEMORRHAGIC",0.002439024,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,FUR LOSS,0.000813008,1230
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,ROUTINE,ROUT,UNREMARKABLE,1,105
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,SEIZURE/CONVUSLIONS,SEIZ,ABSENT,1,60
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,SITE REACTIONS,SREACT,UNREMARKABLE,1,516
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,SKIN,SKN,ENCRUSTATION,0.761904762,21
RAT,SPRAGUE-DAWLEY,M,CLINICAL SIGNS,SKIN,SKN,ABRASION,0.238095238,21
